Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Total_Trans_Amt_per_Transaction,Spend_Efficiency
42,4,27,5,1,2,1503.0,929,574.0,0.892,4680,67,0.971,0.618,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69.85074626865672,0.012589846218664418
47,2,35,3,3,2,2793.0,1517,1276.0,0.712,3485,72,0.895,0.543,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,48.40277777777778,0.01441214506606691
45,4,37,5,3,3,1438.3,0,1438.3,0.835,4459,66,0.833,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,67.56060606060606,0.012179005524861878
33,3,22,5,3,2,9094.0,0,9094.0,0.631,4203,76,0.727,0.0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,55.30263157894737,0.011207291423229727
50,3,39,5,1,3,6362.0,1709,4653.0,1.016,4476,85,0.735,0.269,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,52.65882352941176,0.01893444420083315
60,1,47,6,1,1,2394.0,1427,967.0,0.803,4611,82,0.783,0.596,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,56.23170731707317,0.014030683997443
45,4,36,5,2,1,15100.0,2004,13096.0,0.9,4135,76,0.689,0.133,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,54.4078947368421,0.016243172643077654
53,2,47,3,4,2,2927.0,2517,410.0,0.419,2231,60,0.875,0.86,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,37.18333333333333,0.010973374072457442
48,5,35,4,3,3,9030.0,2369,6661.0,0.662,4899,84,0.867,0.262,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,58.32142857142857,0.011159542444310657
53,2,36,6,2,1,1543.0,1041,502.0,0.92,4312,84,0.647,0.675,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,51.333333333333336,0.017579617834394906
53,1,40,3,2,1,4941.0,1867,3074.0,0.73,5104,87,0.851,0.378,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,58.666666666666664,0.01223463687150838
33,1,36,3,2,2,2279.0,1432,847.0,0.855,4169,74,0.947,0.628,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,56.33783783783784,0.014911619137402781
44,3,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45.280701754385966,0.014131159969673996
52,2,46,5,1,1,1438.3,0,1438.3,0.706,3763,74,0.85,0.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,50.851351351351354,0.013615845712796453
40,5,27,4,2,1,1438.3,0,1438.3,0.984,4397,73,0.553,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,60.23287671232877,0.01606979865771812
41,3,28,5,1,1,9577.0,632,8945.0,0.379,4086,62,0.771,0.066,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,65.90322580645162,0.005664898746383799
43,2,36,6,1,1,5427.0,2177,3250.0,0.824,4328,73,0.622,0.401,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,59.28767123287671,0.01366780277209725
46,4,36,5,3,4,5913.0,1651,4262.0,0.79,2404,39,0.56,0.279,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,61.64102564102564,0.012611543184609088
43,3,26,3,2,2,2867.0,0,2867.0,0.703,2646,41,0.464,0.0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,64.53658536585365,0.010726832899144027
40,1,29,3,2,2,2506.0,1362,1144.0,0.844,4665,82,0.745,0.543,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,56.890243902439025,0.014579313250473984
39,2,29,5,2,3,1693.0,1101,592.0,0.778,4203,87,0.851,0.65,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,48.310344827586206,0.01577762237762238
54,1,36,4,2,2,3137.0,959,2178.0,1.008,2925,41,0.414,0.306,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,71.34146341463415,0.013933917734322319
47,3,40,6,2,3,2437.0,0,2437.0,0.664,2027,42,0.448,0.0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,48.26190476190476,0.013478975350410828
35,1,28,6,0,2,1438.3,977,461.3,1.189,4840,85,1.073,0.679,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,56.94117647058823,0.02052081218274112
46,3,41,5,3,3,3913.0,0,3913.0,0.722,5170,93,0.86,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,55.59139784946237,0.01275812274368231
41,2,36,6,2,2,4953.0,991,3962.0,0.342,4183,67,0.489,0.2,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,62.43283582089552,0.0053915294117647065
48,3,33,4,2,3,5724.0,582,5142.0,0.817,4510,59,0.903,0.102,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,76.44067796610169,0.010550010943313636
37,3,25,5,0,3,1438.3,0,1438.3,1.023,5046,77,0.925,0.0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,65.53246753246754,0.015375951590864726
55,2,36,3,3,2,1886.0,1023,863.0,0.708,4233,81,0.884,0.542,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,52.25925925925926,0.01329346314325452
42,3,36,6,2,3,1451.0,599,852.0,0.752,2192,35,0.458,0.413,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,62.628571428571426,0.011818590031432421
47,1,41,3,2,3,2950.0,1642,1308.0,0.8,4740,83,0.694,0.557,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,57.10843373493976,0.013767364710760939
42,0,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,50.72093023255814,0.009493255395683454
36,2,23,6,2,3,2024.0,901,1123.0,0.659,4861,84,0.75,0.445,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,57.86904761904762,0.011194337714863499
33,0,15,3,1,4,2299.0,0,2299.0,0.663,2323,47,0.469,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,49.42553191489362,0.013148101265822785
47,1,29,5,3,2,3291.0,1197,2094.0,0.672,3228,82,0.708,0.364,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,39.36585365853659,0.01664773413897281
41,2,36,3,2,2,1438.3,834,604.3,0.407,1890,43,0.387,0.58,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,43.95348837209303,0.00905380237972064
41,5,34,3,1,3,2137.0,996,1141.0,0.625,4290,90,0.875,0.466,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47.666666666666664,0.012842465753424659
60,2,42,3,3,2,1438.3,0,1438.3,0.061,1628,42,0.077,0.0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,38.76190476190476,0.0015341317365269462
48,3,44,5,1,3,16794.0,1527,15267.0,0.912,4040,76,0.689,0.091,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,53.1578947368421,0.016839650145772597
43,3,32,3,1,3,12219.0,1462,10757.0,0.558,3843,69,0.605,0.12,0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,55.69565217391305,0.0098420245398773
54,2,47,4,2,3,1804.0,1298,506.0,0.758,4542,73,0.921,0.72,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,62.21917808219178,0.011990032502708558
60,2,36,6,3,2,2343.0,2066,277.0,0.72,4858,69,0.917,0.882,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,70.40579710144928,0.010083214938096203
44,3,38,5,2,3,19724.0,0,19724.0,0.644,3830,82,0.673,0.0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,46.707317073170735,0.013498977505112473
49,3,42,6,1,2,3949.0,1463,2486.0,1.072,4124,57,0.839,0.37,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,72.35087719298245,0.01461468548194212
64,0,36,1,3,4,1682.0,0,1682.0,0.75,1811,39,0.5,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,46.43589743589744,0.01581081081081081
54,1,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,57.97872340425532,0.01136002886002886
50,3,41,3,3,2,2372.0,1148,1224.0,0.872,4418,80,0.818,0.484,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,55.225,0.015509115162294352
40,3,28,3,3,2,4642.0,1676,2966.0,0.615,5080,76,0.81,0.361,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,66.84210526315789,0.009065166795965866
49,4,30,5,3,3,2765.0,1211,1554.0,0.736,4629,58,0.706,0.438,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,79.8103448275862,0.009107744826114785
49,2,41,5,3,2,2555.0,1815,740.0,0.847,4552,75,0.829,0.71,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,60.693333333333335,0.013729198184568834
51,3,40,3,2,2,3150.0,0,3150.0,0.75,3477,78,0.857,0.0,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,44.57692307692308,0.016455696202531643
43,2,36,6,3,2,2570.0,2107,463.0,0.651,4058,83,0.766,0.82,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,48.89156626506024,0.013048297512678098
59,0,53,4,2,2,4386.0,2505,1881.0,0.806,4064,65,0.806,0.571,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,62.52307692307692,0.012688302252361347
42,4,37,4,3,2,2411.0,1797,614.0,0.607,4331,63,0.5,0.745,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,68.74603174603175,0.00870300409649522
47,3,40,4,4,3,6397.0,0,6397.0,0.632,2511,56,0.556,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44.839285714285715,0.013787300350603817
53,1,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,61.71111111111111,0.011194188518781007
49,3,42,5,2,3,2608.0,2455,153.0,0.886,4776,85,0.889,0.941,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,56.188235294117646,0.015492696975930878
45,3,39,3,1,2,4409.0,1753,2656.0,0.55,4292,76,0.652,0.398,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,56.473684210526315,0.00956959706959707
48,2,39,3,2,2,10033.0,0,10033.0,0.644,4106,78,0.902,0.0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,52.64102564102564,0.012005736137667304
48,2,36,4,3,1,1641.0,0,1641.0,0.791,2536,45,0.364,0.0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,56.355555555555554,0.013791166214645488
57,2,45,4,1,3,2454.0,1610,844.0,1.036,4983,79,0.795,0.656,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,63.075949367088604,0.016168312919794547
56,2,43,5,2,2,1978.0,0,1978.0,0.641,4870,83,0.844,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,58.674698795180724,0.010741570765192813
46,2,36,3,2,2,5464.0,887,4577.0,0.554,4866,81,0.62,0.162,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,60.074074074074076,0.009070952092177077
42,3,37,3,3,3,5951.0,0,5951.0,0.742,4160,84,0.867,0.0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,49.523809523809526,0.014686145146088595
49,2,31,6,1,3,2381.0,1603,778.0,0.687,4013,79,0.756,0.673,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,50.79746835443038,0.013263196480938417
48,4,38,3,2,2,11596.0,1258,10338.0,0.426,4686,67,0.675,0.108,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,69.94029850746269,0.0060050494424573955
55,3,46,4,3,2,5162.0,984,4178.0,0.842,3562,72,0.895,0.191,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,49.47222222222222,0.016682443588332416
63,1,55,4,3,1,16312.0,520,15792.0,0.806,4366,68,0.659,0.032,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,64.20588235294117,0.012360847992783041
44,3,36,5,2,3,25276.0,0,25276.0,0.849,2282,38,0.583,0.0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,60.05263157894737,0.01390603448275862
38,3,26,3,3,3,1939.0,1484,455.0,0.576,4790,77,0.75,0.765,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,62.20779220779221,0.00911280049311691
45,2,36,5,3,3,2788.0,1826,962.0,0.521,4437,67,0.595,0.655,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66.22388059701493,0.007750222024866785
54,3,42,4,2,3,1438.3,1108,330.3,0.782,4776,90,0.765,0.77,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,53.06666666666667,0.014463625154130702
59,0,36,6,1,4,2448.0,1969,479.0,0.713,5066,84,0.75,0.804,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,60.30952380952381,0.011629514563106796
52,1,40,5,3,1,10317.0,642,9675.0,0.553,3939,60,0.875,0.062,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65.65,0.008297074268567142
38,1,33,6,2,3,3119.0,2517,602.0,0.722,2492,50,0.515,0.807,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,49.84,0.014201416207710463
42,4,36,6,2,2,2803.0,0,2803.0,0.623,2216,40,0.6,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,55.4,0.011046099290780141
43,4,30,3,2,1,2397.0,2151,246.0,0.839,4140,68,0.744,0.897,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,60.88235294117647,0.013557984790874524
44,3,32,3,3,2,1693.0,1457,236.0,0.919,2829,42,0.615,0.861,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,67.35714285714286,0.013444096133751306
52,2,36,4,3,2,2866.0,1882,984.0,0.803,4850,84,0.826,0.657,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,57.73809523809524,0.013670855289825699
52,3,36,5,2,2,2498.0,1650,848.0,0.673,4434,79,0.837,0.661,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,56.12658227848101,0.011780855306891205
42,4,23,6,1,3,1878.0,1024,854.0,0.76,4707,74,0.897,0.545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,63.608108108108105,0.01176322944990588
53,1,36,6,3,3,2712.0,2487,225.0,0.571,4159,69,0.683,0.917,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,60.27536231884058,0.009318590350047304
52,2,38,6,3,3,34516.0,0,34516.0,0.639,2213,47,0.382,0.0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,47.08510638297872,0.013288938053097346
34,3,29,6,1,1,6169.0,2517,3652.0,1.117,4794,71,0.69,0.408,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,67.52112676056338,0.01630154162384378
51,2,35,4,2,2,6205.0,2264,3941.0,0.773,4605,88,0.725,0.365,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,52.32954545454545,0.014494779458768378
43,2,36,4,3,3,1780.0,1541,239.0,0.839,5008,93,0.722,0.866,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,53.8494623655914,0.0152964124681435
48,3,36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,69.07692307692308,0.009218441273326015
41,2,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.464,0.855,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54.75609756097561,0.008806211723534558
59,1,53,5,6,2,7501.0,2517,4984.0,0.663,2280,49,0.531,0.336,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,46.53061224489796,0.013948905109489053
62,1,36,6,3,2,2856.0,2517,339.0,0.615,4473,67,0.489,0.881,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,66.76119402985074,0.009075991189427313
37,3,22,4,2,2,29898.0,1414,28484.0,0.453,3883,68,0.7,0.047,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,57.10294117647059,0.0077965072133637054
46,2,36,4,2,2,1939.0,685,1254.0,0.421,4327,84,0.68,0.353,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,51.51190476190476,0.008017229653139878
50,2,21,6,1,1,2965.0,1819,1146.0,0.796,4475,66,0.692,0.613,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,67.8030303030303,0.011569257872715262
40,4,25,6,2,1,2812.0,2029,783.0,0.634,4763,74,0.762,0.722,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,64.36486486486487,0.009699400454827372
59,1,36,3,2,3,10031.0,0,10031.0,0.238,1792,29,0.074,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,61.793103448275865,0.003790225151015925
62,0,36,6,3,2,4049.0,0,4049.0,0.567,4003,73,0.659,0.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,54.83561643835616,0.010154808635917566
38,3,26,3,2,3,2669.0,0,2669.0,0.67,2271,31,0.722,0.0,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,73.25806451612904,0.009022589052997394
44,3,28,6,2,2,1951.0,0,1951.0,0.772,2697,45,0.731,0.0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,59.93333333333333,0.012669584245076587
59,1,36,3,3,1,1528.0,0,1528.0,0.669,4411,77,0.833,0.0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,57.285714285714285,0.011477941176470588
48,2,36,6,3,3,1438.3,455,983.3,0.626,2090,50,0.562,0.316,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41.8,0.014626168224299066
50,2,43,4,3,4,3143.0,0,3143.0,0.764,2297,37,0.321,0.0,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,62.08108108108108,0.01211139674378749
46,5,37,4,3,3,1438.3,725,713.3,0.715,3916,79,0.795,0.504,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,49.56962025316456,0.01413892365456821
43,2,36,4,4,1,8406.0,0,8406.0,0.743,3820,75,0.63,0.0,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,50.93333333333333,0.014306803594351734
50,0,36,3,2,1,2242.0,888,1354.0,0.661,4708,81,0.558,0.396,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,58.123456790123456,0.01117999582376279
44,5,36,3,3,6,6538.0,0,6538.0,0.556,2132,33,0.571,0.0,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,64.60606060606061,0.008474826789838338
42,2,29,3,3,1,4710.0,1604,3106.0,0.607,4663,78,0.814,0.341,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,59.782051282051285,0.009986500738240877
50,1,41,4,1,3,13032.0,1701,11331.0,0.904,4348,77,0.878,0.131,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,56.467532467532465,0.015730621468926554
45,4,36,5,2,2,2225.0,0,2225.0,0.611,4138,85,0.771,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,48.68235294117647,0.012298129291972531
52,3,36,6,4,2,3143.0,2268,875.0,0.801,4417,84,0.68,0.722,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,52.583333333333336,0.014948678071539658
49,2,44,6,1,3,5013.0,0,5013.0,0.822,5223,84,0.909,0.0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,62.17857142857143,0.013010740531373657
60,0,50,6,0,1,3466.0,973,2493.0,0.652,4073,69,0.605,0.281,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,59.028985507246375,0.010861419604056012
38,2,18,5,3,3,1686.0,1206,480.0,0.767,4891,68,0.511,0.715,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,71.92647058823529,0.010517443032869531
44,3,34,2,3,2,1689.0,0,1689.0,0.202,1588,37,0.276,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,42.91891891891892,0.004599384615384615
47,1,42,3,2,1,1626.0,0,1626.0,0.783,4847,78,1.053,0.0,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,62.14102564102564,0.012400812182741116
57,2,51,3,5,2,1614.0,0,1614.0,0.241,1690,38,0.357,0.0,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,44.473684210526315,0.005299768518518519
41,3,29,6,3,3,2429.0,1966,463.0,1.046,4775,84,0.787,0.809,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,56.845238095238095,0.018082733072648693
35,2,15,4,2,1,1438.3,834,604.3,0.684,4551,82,0.64,0.58,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,55.5,0.012106194690265488
39,4,30,5,2,2,17523.0,0,17523.0,0.424,1974,54,0.688,0.0,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,36.55555555555556,0.011289940828402366
54,2,43,3,4,1,2573.0,1760,813.0,0.676,4404,93,0.824,0.684,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,47.354838709677416,0.013979986657771849
43,3,33,3,2,2,2900.0,2122,778.0,0.631,4656,59,1.458,0.732,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,78.91525423728814,0.007895864262990457
32,2,36,4,5,1,2352.0,2176,176.0,0.857,5209,93,0.755,0.925,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,56.01075268817204,0.015032251980384761
58,2,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,62.9873417721519,0.010799010880316517
33,2,36,4,3,2,9642.0,1431,8211.0,0.561,2172,33,0.571,0.148,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,65.81818181818181,0.00839591836734694
56,1,37,4,1,3,9257.0,0,9257.0,0.722,4212,72,0.895,0.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,58.5,0.012134453781512605
46,2,36,6,3,3,1731.0,0,1731.0,0.529,2304,46,1.0,0.0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,50.08695652173913,0.010354893617021277
61,1,49,6,2,2,16929.0,1838,15091.0,0.551,4799,79,0.519,0.109,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,60.74683544303797,0.008923534235342354
50,2,39,6,4,2,3606.0,1862,1744.0,0.689,3568,92,0.804,0.516,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,38.78260869565217,0.01731912568306011
44,4,33,4,3,3,1714.0,0,1714.0,0.849,4180,71,0.919,0.0,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,58.87323943661972,0.014179957657021876
46,3,36,3,2,2,23512.0,1562,21950.0,0.632,3764,60,0.538,0.066,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,62.733333333333334,0.009916317991631798
44,3,35,3,3,2,1855.0,0,1855.0,0.988,2544,27,0.929,0.0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,94.22222222222223,0.010375729288214702
44,3,34,4,3,1,1605.0,890,715.0,0.742,2722,45,0.5,0.555,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,60.48888888888889,0.012067220816769064
46,3,36,3,3,3,2302.0,1593,709.0,0.671,2689,49,0.324,0.692,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,54.87755102040816,0.012008400292184076
42,3,25,6,2,3,13546.0,1720,11826.0,0.538,3943,73,0.698,0.127,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,54.013698630136986,0.009779382470119523
54,4,44,5,3,3,2440.0,503,1937.0,0.415,2334,51,0.594,0.206,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,45.76470588235294,0.008874213836477986
39,1,30,5,6,2,2669.0,2397,272.0,0.807,3847,65,0.585,0.898,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,59.184615384615384,0.013408742331288345
47,3,35,4,3,6,2402.0,628,1774.0,0.689,1930,48,0.6,0.261,1,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,40.208333333333336,0.016719919110212332
46,2,33,5,3,6,3001.0,0,3001.0,0.74,2577,39,0.444,0.0,1,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,66.07692307692308,0.011032110091743118
42,2,31,6,2,3,2552.0,2220,332.0,0.782,4437,61,1.033,0.87,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,72.73770491803279,0.010605157847932414
41,3,34,3,6,2,2679.0,2214,465.0,1.036,4682,81,0.841,0.826,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,57.80246913580247,0.017618307789208483
45,4,35,3,2,2,1502.0,0,1502.0,0.739,4890,61,0.794,0.0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,80.1639344262295,0.009105029287012725
61,1,55,4,3,3,1438.3,0,1438.3,0.573,4518,81,0.723,0.0,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,55.77777777777778,0.01009197651663405
